Day,Hour of Day,Hourly Total,Daily Total,Unit of Measurement
12/09/2024,8:00 AM,1.322,30.279,kWh
12/09/2024,9:00 AM,1.043,30.279,kWh
12/09/2024,10:00 AM,1.099,30.279,kWh
12/09/2024,11:00 AM,1.118,30.279,kWh
12/09/2024,12:00 PM,0.813,30.279,kWh
12/09/2024,1:00 PM,0.98,30.279,kWh
12/09/2024,2:00 PM,0.986,30.279,kWh
12/09/2024,3:00 PM,1.446,30.279,kWh
12/09/2024,4:00 PM,2.169,30.279,kWh
12/09/2024,5:00 PM,0.992,30.279,kWh
12/09/2024,6:00 PM,1.096,30.279,kWh
12/09/2024,7:00 PM,1.924,30.279,kWh
12/09/2024,8:00 PM,2.61,30.279,kWh
12/09/2024,9:00 PM,1.841,30.279,kWh
12/09/2024,10:00 PM,0.911,30.279,kWh
12/09/2024,11:00 PM,0.799,30.279,kWh
12/10/2024,12:00 AM,0.964,29.196,kWh
12/10/2024,1:00 AM,0.964,29.196,kWh
12/10/2024,2:00 AM,0.987,29.196,kWh
12/10/2024,3:00 AM,0.964,29.196,kWh
12/10/2024,4:00 AM,0.945,29.196,kWh
12/10/2024,5:00 AM,0.935,29.196,kWh
12/10/2024,6:00 AM,1.24,29.196,kWh
12/10/2024,7:00 AM,3.398,29.196,kWh
12/10/2024,8:00 AM,1.284,29.196,kWh
12/10/2024,9:00 AM,1.017,29.196,kWh
12/10/2024,10:00 AM,0.877,29.196,kWh
12/10/2024,11:00 AM,0.887,29.196,kWh
12/10/2024,12:00 PM,1.169,29.196,kWh
12/10/2024,1:00 PM,0.848,29.196,kWh
12/10/2024,2:00 PM,1.048,29.196,kWh
12/10/2024,3:00 PM,0.941,29.196,kWh
12/10/2024,4:00 PM,1.109,29.196,kWh
12/10/2024,5:00 PM,1.336,29.196,kWh
12/10/2024,6:00 PM,1.566,29.196,kWh
12/10/2024,7:00 PM,1.877,29.196,kWh
12/10/2024,8:00 PM,1.626,29.196,kWh
12/10/2024,9:00 PM,1.145,29.196,kWh
12/10/2024,10:00 PM,1.035,29.196,kWh
12/10/2024,11:00 PM,1.034,29.196,kWh
12/11/2024,12:00 AM,1.047,40.08,kWh
12/11/2024,1:00 AM,1.129,40.08,kWh
12/11/2024,2:00 AM,1.273,40.08,kWh
12/11/2024,3:00 AM,1.271,40.08,kWh
12/11/2024,4:00 AM,1.265,40.08,kWh
12/11/2024,5:00 AM,1.38,40.08,kWh
12/11/2024,6:00 AM,1.423,40.08,kWh
12/11/2024,7:00 AM,1.303,40.08,kWh
12/11/2024,8:00 AM,1.378,40.08,kWh
12/11/2024,9:00 AM,1.447,40.08,kWh
12/11/2024,10:00 AM,1.415,40.08,kWh
12/11/2024,11:00 AM,1.371,40.08,kWh
12/11/2024,12:00 PM,1.437,40.08,kWh
12/11/2024,1:00 PM,1.358,40.08,kWh
12/11/2024,2:00 PM,1.373,40.08,kWh
12/11/2024,3:00 PM,1.629,40.08,kWh
12/11/2024,4:00 PM,1.901,40.08,kWh
12/11/2024,5:00 PM,1.994,40.08,kWh
12/11/2024,6:00 PM,2.747,40.08,kWh
12/11/2024,7:00 PM,2.068,40.08,kWh
12/11/2024,8:00 PM,1.391,40.08,kWh
12/11/2024,9:00 PM,2.111,40.08,kWh
12/11/2024,10:00 PM,2.627,40.08,kWh
12/11/2024,11:00 PM,3.742,40.08,kWh
12/12/2024,12:00 AM,1.492,39.069,kWh
12/12/2024,1:00 AM,1.348,39.069,kWh
12/12/2024,2:00 AM,1.58,39.069,kWh
12/12/2024,3:00 AM,1.529,39.069,kWh
12/12/2024,4:00 AM,1.466,39.069,kWh
12/12/2024,5:00 AM,1.547,39.069,kWh
12/12/2024,6:00 AM,1.605,39.069,kWh
12/12/2024,7:00 AM,2.083,39.069,kWh
12/12/2024,8:00 AM,1.79,39.069,kWh
12/12/2024,9:00 AM,1.743,39.069,kWh
12/12/2024,10:00 AM,1.659,39.069,kWh
12/12/2024,11:00 AM,1.758,39.069,kWh
12/12/2024,12:00 PM,1.821,39.069,kWh
12/12/2024,1:00 PM,1.532,39.069,kWh
12/12/2024,2:00 PM,1.504,39.069,kWh
12/12/2024,3:00 PM,1.536,39.069,kWh
12/12/2024,4:00 PM,1.525,39.069,kWh
12/12/2024,5:00 PM,1.649,39.069,kWh
12/12/2024,6:00 PM,1.653,39.069,kWh
12/12/2024,7:00 PM,1.639,39.069,kWh
12/12/2024,8:00 PM,1.589,39.069,kWh
12/12/2024,9:00 PM,1.691,39.069,kWh
12/12/2024,10:00 PM,1.693,39.069,kWh
12/12/2024,11:00 PM,1.637,39.069,kWh
12/13/2024,12:00 AM,1.64,62.188,kWh
12/13/2024,1:00 AM,1.622,62.188,kWh
12/13/2024,2:00 AM,1.686,62.188,kWh
12/13/2024,3:00 AM,1.672,62.188,kWh
12/13/2024,4:00 AM,1.691,62.188,kWh
12/13/2024,5:00 AM,1.717,62.188,kWh
12/13/2024,6:00 AM,1.919,62.188,kWh
12/13/2024,7:00 AM,2.52,62.188,kWh
12/13/2024,8:00 AM,2.15,62.188,kWh
12/13/2024,9:00 AM,2.9,62.188,kWh
12/13/2024,10:00 AM,5.035,62.188,kWh
12/13/2024,11:00 AM,4.113,62.188,kWh
12/13/2024,12:00 PM,3.347,62.188,kWh
12/13/2024,1:00 PM,5.107,62.188,kWh
12/13/2024,2:00 PM,4.311,62.188,kWh
12/13/2024,3:00 PM,3.89,62.188,kWh
12/13/2024,4:00 PM,1.835,62.188,kWh
12/13/2024,5:00 PM,1.993,62.188,kWh
12/13/2024,6:00 PM,2.116,62.188,kWh
12/13/2024,7:00 PM,2.524,62.188,kWh
12/13/2024,8:00 PM,2.52,62.188,kWh
12/13/2024,9:00 PM,1.912,62.188,kWh
12/13/2024,10:00 PM,1.978,62.188,kWh
12/13/2024,11:00 PM,1.99,62.188,kWh
12/14/2024,12:00 AM,1.952,46.683,kWh
12/14/2024,1:00 AM,1.978,46.683,kWh
12/14/2024,2:00 AM,1.929,46.683,kWh
12/14/2024,3:00 AM,1.959,46.683,kWh
12/14/2024,4:00 AM,1.958,46.683,kWh
12/14/2024,5:00 AM,1.894,46.683,kWh
12/14/2024,6:00 AM,1.835,46.683,kWh
12/14/2024,7:00 AM,1.957,46.683,kWh
12/14/2024,8:00 AM,1.89,46.683,kWh
12/14/2024,9:00 AM,2.016,46.683,kWh
12/14/2024,10:00 AM,2.048,46.683,kWh
12/14/2024,11:00 AM,2.036,46.683,kWh
12/14/2024,12:00 PM,2.115,46.683,kWh
12/14/2024,1:00 PM,2.082,46.683,kWh
12/14/2024,2:00 PM,1.923,46.683,kWh
12/14/2024,3:00 PM,1.761,46.683,kWh
12/14/2024,4:00 PM,2.2,46.683,kWh
12/14/2024,5:00 PM,1.921,46.683,kWh
12/14/2024,6:00 PM,2.264,46.683,kWh
12/14/2024,7:00 PM,2.859,46.683,kWh
12/14/2024,8:00 PM,1.616,46.683,kWh
12/14/2024,9:00 PM,1.438,46.683,kWh
12/14/2024,10:00 PM,1.58,46.683,kWh
12/14/2024,11:00 PM,1.472,46.683,kWh
12/15/2024,12:00 AM,1.398,35.87,kWh
12/15/2024,1:00 AM,1.491,35.87,kWh
12/15/2024,2:00 AM,1.427,35.87,kWh
12/15/2024,3:00 AM,1.55,35.87,kWh
12/15/2024,4:00 AM,1.434,35.87,kWh
12/15/2024,5:00 AM,1.458,35.87,kWh
12/15/2024,6:00 AM,1.399,35.87,kWh
12/15/2024,7:00 AM,1.426,35.87,kWh
12/15/2024,8:00 AM,1.604,35.87,kWh
12/15/2024,9:00 AM,1.54,35.87,kWh
12/15/2024,10:00 AM,1.496,35.87,kWh
12/15/2024,11:00 AM,1.544,35.87,kWh
12/15/2024,12:00 PM,1.605,35.87,kWh
12/15/2024,1:00 PM,1.567,35.87,kWh
12/15/2024,2:00 PM,1.338,35.87,kWh
12/15/2024,3:00 PM,1.307,35.87,kWh
12/15/2024,4:00 PM,2.27,35.87,kWh
12/15/2024,5:00 PM,1.954,35.87,kWh
12/15/2024,6:00 PM,1.333,35.87,kWh
12/15/2024,7:00 PM,1.221,35.87,kWh
12/15/2024,8:00 PM,1.229,35.87,kWh
12/15/2024,9:00 PM,1.631,35.87,kWh
12/15/2024,10:00 PM,1.412,35.87,kWh
12/15/2024,11:00 PM,1.236,35.87,kWh
12/16/2024,12:00 AM,1.117,33.954,kWh
12/16/2024,1:00 AM,1.067,33.954,kWh
12/16/2024,2:00 AM,1.058,33.954,kWh
12/16/2024,3:00 AM,1.128,33.954,kWh
12/16/2024,4:00 AM,1.078,33.954,kWh
12/16/2024,5:00 AM,1.138,33.954,kWh
12/16/2024,6:00 AM,1.063,33.954,kWh
12/16/2024,7:00 AM,1.062,33.954,kWh
12/16/2024,8:00 AM,0.938,33.954,kWh
12/16/2024,9:00 AM,0.933,33.954,kWh
12/16/2024,10:00 AM,3.358,33.954,kWh
12/16/2024,11:00 AM,3.591,33.954,kWh
12/16/2024,12:00 PM,2.118,33.954,kWh
12/16/2024,1:00 PM,2.684,33.954,kWh
12/16/2024,2:00 PM,1.094,33.954,kWh
12/16/2024,3:00 PM,3.003,33.954,kWh
12/16/2024,4:00 PM,0.962,33.954,kWh
12/16/2024,5:00 PM,0.925,33.954,kWh
12/16/2024,6:00 PM,1.526,33.954,kWh
12/16/2024,7:00 PM,0.889,33.954,kWh
12/16/2024,8:00 PM,0.755,33.954,kWh
12/16/2024,9:00 PM,0.791,33.954,kWh
12/16/2024,10:00 PM,0.829,33.954,kWh
12/16/2024,11:00 PM,0.847,33.954,kWh
12/17/2024,12:00 AM,0.878,27.034,kWh
12/17/2024,1:00 AM,0.888,27.034,kWh
12/17/2024,2:00 AM,0.91,27.034,kWh
12/17/2024,3:00 AM,0.932,27.034,kWh
12/17/2024,4:00 AM,0.907,27.034,kWh
12/17/2024,5:00 AM,0.869,27.034,kWh
12/17/2024,6:00 AM,1.057,27.034,kWh
12/17/2024,7:00 AM,1.074,27.034,kWh
12/17/2024,8:00 AM,1.153,27.034,kWh
12/17/2024,9:00 AM,1.265,27.034,kWh
12/17/2024,10:00 AM,1.828,27.034,kWh
12/17/2024,11:00 AM,1.666,27.034,kWh
12/17/2024,12:00 PM,1.451,27.034,kWh
12/17/2024,1:00 PM,1.267,27.034,kWh
12/17/2024,2:00 PM,1.089,27.034,kWh
12/17/2024,3:00 PM,1.13,27.034,kWh
12/17/2024,4:00 PM,1.095,27.034,kWh
12/17/2024,5:00 PM,1.203,27.034,kWh
12/17/2024,6:00 PM,1.093,27.034,kWh
12/17/2024,7:00 PM,1.058,27.034,kWh
12/17/2024,8:00 PM,1.062,27.034,kWh
12/17/2024,9:00 PM,1.011,27.034,kWh
12/17/2024,10:00 PM,1.112,27.034,kWh
12/17/2024,11:00 PM,1.036,27.034,kWh
12/18/2024,12:00 AM,1.064,31.448,kWh
12/18/2024,1:00 AM,1.09,31.448,kWh
12/18/2024,2:00 AM,1.052,31.448,kWh
12/18/2024,3:00 AM,1.191,31.448,kWh
12/18/2024,4:00 AM,1.155,31.448,kWh
12/18/2024,5:00 AM,1.273,31.448,kWh
12/18/2024,6:00 AM,1.221,31.448,kWh
12/18/2024,7:00 AM,1.326,31.448,kWh
12/18/2024,8:00 AM,1.323,31.448,kWh
12/18/2024,9:00 AM,1.39,31.448,kWh
12/18/2024,10:00 AM,1.322,31.448,kWh
12/18/2024,11:00 AM,1.328,31.448,kWh
12/18/2024,12:00 PM,1.389,31.448,kWh
12/18/2024,1:00 PM,1.382,31.448,kWh
12/18/2024,2:00 PM,1.211,31.448,kWh
12/18/2024,3:00 PM,1.343,31.448,kWh
12/18/2024,4:00 PM,1.305,31.448,kWh
12/18/2024,5:00 PM,1.505,31.448,kWh
12/18/2024,6:00 PM,2.118,31.448,kWh
12/18/2024,7:00 PM,1.269,31.448,kWh
12/18/2024,8:00 PM,1.227,31.448,kWh
12/18/2024,9:00 PM,1.352,31.448,kWh
12/18/2024,10:00 PM,1.236,31.448,kWh
12/18/2024,11:00 PM,1.376,31.448,kWh
12/19/2024,12:00 AM,1.248,33.748,kWh
12/19/2024,1:00 AM,1.382,33.748,kWh
12/19/2024,2:00 AM,1.27,33.748,kWh
12/19/2024,3:00 AM,1.415,33.748,kWh
12/19/2024,4:00 AM,1.311,33.748,kWh
12/19/2024,5:00 AM,1.404,33.748,kWh
12/19/2024,6:00 AM,1.332,33.748,kWh
12/19/2024,7:00 AM,1.563,33.748,kWh
12/19/2024,8:00 AM,2.148,33.748,kWh
12/19/2024,9:00 AM,1.905,33.748,kWh
12/19/2024,10:00 AM,1.547,33.748,kWh
12/19/2024,11:00 AM,1.276,33.748,kWh
12/19/2024,12:00 PM,1.457,33.748,kWh
12/19/2024,1:00 PM,1.472,33.748,kWh
12/19/2024,2:00 PM,1.348,33.748,kWh
12/19/2024,3:00 PM,1.532,33.748,kWh
12/19/2024,4:00 PM,0.998,33.748,kWh
12/19/2024,5:00 PM,1.326,33.748,kWh
12/19/2024,6:00 PM,1.836,33.748,kWh
12/19/2024,7:00 PM,1.327,33.748,kWh
12/19/2024,8:00 PM,1.067,33.748,kWh
12/19/2024,9:00 PM,1.234,33.748,kWh
12/19/2024,10:00 PM,1.089,33.748,kWh
12/19/2024,11:00 PM,1.261,33.748,kWh
12/20/2024,12:00 AM,1.169,35.193,kWh
12/20/2024,1:00 AM,1.127,35.193,kWh
12/20/2024,2:00 AM,1.108,35.193,kWh
12/20/2024,3:00 AM,1.103,35.193,kWh
12/20/2024,4:00 AM,1.149,35.193,kWh
12/20/2024,5:00 AM,1.157,35.193,kWh
12/20/2024,6:00 AM,1.203,35.193,kWh
12/20/2024,7:00 AM,1.282,35.193,kWh
12/20/2024,8:00 AM,1.233,35.193,kWh
12/20/2024,9:00 AM,1.939,35.193,kWh
12/20/2024,10:00 AM,1.517,35.193,kWh
12/20/2024,11:00 AM,1.66,35.193,kWh
12/20/2024,12:00 PM,1.256,35.193,kWh
12/20/2024,1:00 PM,1.287,35.193,kWh
12/20/2024,2:00 PM,3.036,35.193,kWh
12/20/2024,3:00 PM,2.64,35.193,kWh
12/20/2024,4:00 PM,1.249,35.193,kWh
12/20/2024,5:00 PM,1.472,35.193,kWh
12/20/2024,6:00 PM,1.362,35.193,kWh
12/20/2024,7:00 PM,2.342,35.193,kWh
12/20/2024,8:00 PM,1.176,35.193,kWh
12/20/2024,9:00 PM,1.203,35.193,kWh
12/20/2024,10:00 PM,1.159,35.193,kWh
12/20/2024,11:00 PM,1.364,35.193,kWh
12/21/2024,12:00 AM,1.379,40.904,kWh
12/21/2024,1:00 AM,1.332,40.904,kWh
12/21/2024,2:00 AM,1.482,40.904,kWh
12/21/2024,3:00 AM,1.342,40.904,kWh
12/21/2024,4:00 AM,1.507,40.904,kWh
12/21/2024,5:00 AM,1.484,40.904,kWh
12/21/2024,6:00 AM,1.519,40.904,kWh
12/21/2024,7:00 AM,1.618,40.904,kWh
12/21/2024,8:00 AM,1.516,40.904,kWh
12/21/2024,9:00 AM,1.669,40.904,kWh
12/21/2024,10:00 AM,1.569,40.904,kWh
12/21/2024,11:00 AM,1.765,40.904,kWh
12/21/2024,12:00 PM,2.429,40.904,kWh
12/21/2024,1:00 PM,1.939,40.904,kWh
12/21/2024,2:00 PM,1.421,40.904,kWh
12/21/2024,3:00 PM,1.419,40.904,kWh
12/21/2024,4:00 PM,1.471,40.904,kWh
12/21/2024,5:00 PM,1.575,40.904,kWh
12/21/2024,6:00 PM,2.137,40.904,kWh
12/21/2024,7:00 PM,3.782,40.904,kWh
12/21/2024,8:00 PM,1.736,40.904,kWh
12/21/2024,9:00 PM,1.617,40.904,kWh
12/21/2024,10:00 PM,1.58,40.904,kWh
12/21/2024,11:00 PM,1.616,40.904,kWh
12/22/2024,12:00 AM,1.647,43.79,kWh
12/22/2024,1:00 AM,1.729,43.79,kWh
12/22/2024,2:00 AM,1.662,43.79,kWh
12/22/2024,3:00 AM,1.604,43.79,kWh
12/22/2024,4:00 AM,1.657,43.79,kWh
12/22/2024,5:00 AM,1.659,43.79,kWh
12/22/2024,6:00 AM,1.805,43.79,kWh
12/22/2024,7:00 AM,1.964,43.79,kWh
12/22/2024,8:00 AM,2.059,43.79,kWh
12/22/2024,9:00 AM,3.431,43.79,kWh
12/22/2024,10:00 AM,2.346,43.79,kWh
12/22/2024,11:00 AM,1.568,43.79,kWh
12/22/2024,12:00 PM,1.502,43.79,kWh
12/22/2024,1:00 PM,1.31,43.79,kWh
12/22/2024,2:00 PM,1.366,43.79,kWh
12/22/2024,3:00 PM,1.438,43.79,kWh
12/22/2024,4:00 PM,1.374,43.79,kWh
12/22/2024,5:00 PM,2.031,43.79,kWh
12/22/2024,6:00 PM,1.684,43.79,kWh
12/22/2024,7:00 PM,1.793,43.79,kWh
12/22/2024,8:00 PM,2.987,43.79,kWh
12/22/2024,9:00 PM,2.312,43.79,kWh
12/22/2024,10:00 PM,1.485,43.79,kWh
12/22/2024,11:00 PM,1.377,43.79,kWh
12/23/2024,12:00 AM,1.472,32.145,kWh
12/23/2024,1:00 AM,1.263,32.145,kWh
12/23/2024,2:00 AM,1.421,32.145,kWh
12/23/2024,3:00 AM,1.235,32.145,kWh
12/23/2024,4:00 AM,1.379,32.145,kWh
12/23/2024,5:00 AM,1.26,32.145,kWh
12/23/2024,6:00 AM,1.4,32.145,kWh
12/23/2024,7:00 AM,2.652,32.145,kWh
12/23/2024,8:00 AM,1.516,32.145,kWh
12/23/2024,9:00 AM,1.39,32.145,kWh
12/23/2024,10:00 AM,1.231,32.145,kWh
12/23/2024,11:00 AM,1.292,32.145,kWh
12/23/2024,12:00 PM,1.413,32.145,kWh
12/23/2024,1:00 PM,1.195,32.145,kWh
12/23/2024,2:00 PM,1.519,32.145,kWh
12/23/2024,3:00 PM,1.32,32.145,kWh
12/23/2024,4:00 PM,1.228,32.145,kWh
12/23/2024,5:00 PM,1.122,32.145,kWh
12/23/2024,6:00 PM,1.252,32.145,kWh
12/23/2024,7:00 PM,1.146,32.145,kWh
12/23/2024,8:00 PM,1.167,32.145,kWh
12/23/2024,9:00 PM,1.125,32.145,kWh
12/23/2024,10:00 PM,1.067,32.145,kWh
12/23/2024,11:00 PM,1.08,32.145,kWh
12/24/2024,12:00 AM,1.152,28.163,kWh
12/24/2024,1:00 AM,1.067,28.163,kWh
12/24/2024,2:00 AM,1.057,28.163,kWh
12/24/2024,3:00 AM,1.075,28.163,kWh
12/24/2024,4:00 AM,1.069,28.163,kWh
12/24/2024,5:00 AM,1.148,28.163,kWh
12/24/2024,6:00 AM,1.134,28.163,kWh
12/24/2024,7:00 AM,1.099,28.163,kWh
12/24/2024,8:00 AM,1.131,28.163,kWh
12/24/2024,9:00 AM,1.114,28.163,kWh
12/24/2024,10:00 AM,1.299,28.163,kWh
12/24/2024,11:00 AM,1.12,28.163,kWh
12/24/2024,12:00 PM,1.309,28.163,kWh
12/24/2024,1:00 PM,0.998,28.163,kWh
12/24/2024,2:00 PM,1.514,28.163,kWh
12/24/2024,3:00 PM,1.747,28.163,kWh
12/24/2024,4:00 PM,1.054,28.163,kWh
12/24/2024,5:00 PM,1.275,28.163,kWh
12/24/2024,6:00 PM,1.137,28.163,kWh
12/24/2024,7:00 PM,1.176,28.163,kWh
12/24/2024,8:00 PM,1.17,28.163,kWh
12/24/2024,9:00 PM,1.044,28.163,kWh
12/24/2024,10:00 PM,1.138,28.163,kWh
12/24/2024,11:00 PM,1.136,28.163,kWh
12/25/2024,12:00 AM,1.034,29.047,kWh
12/25/2024,1:00 AM,1.02,29.047,kWh
12/25/2024,2:00 AM,1.011,29.047,kWh
12/25/2024,3:00 AM,1.194,29.047,kWh
12/25/2024,4:00 AM,1.143,29.047,kWh
12/25/2024,5:00 AM,1.055,29.047,kWh
12/25/2024,6:00 AM,1.064,29.047,kWh
12/25/2024,7:00 AM,1.95,29.047,kWh
12/25/2024,8:00 AM,1.156,29.047,kWh
12/25/2024,9:00 AM,1.48,29.047,kWh
12/25/2024,10:00 AM,2.071,29.047,kWh
12/25/2024,11:00 AM,1.989,29.047,kWh
12/25/2024,12:00 PM,1.064,29.047,kWh
12/25/2024,1:00 PM,0.899,29.047,kWh
12/25/2024,2:00 PM,1.094,29.047,kWh
12/25/2024,3:00 PM,0.948,29.047,kWh
12/25/2024,4:00 PM,1.008,29.047,kWh
12/25/2024,5:00 PM,1.065,29.047,kWh
12/25/2024,6:00 PM,1.06,29.047,kWh
12/25/2024,7:00 PM,1.139,29.047,kWh
12/25/2024,8:00 PM,1.35,29.047,kWh
12/25/2024,9:00 PM,1.528,29.047,kWh
12/25/2024,10:00 PM,0.852,29.047,kWh
12/25/2024,11:00 PM,0.873,29.047,kWh
12/26/2024,12:00 AM,0.933,26.225,kWh
12/26/2024,1:00 AM,0.883,26.225,kWh
12/26/2024,2:00 AM,0.848,26.225,kWh
12/26/2024,3:00 AM,0.962,26.225,kWh
12/26/2024,4:00 AM,1.015,26.225,kWh
12/26/2024,5:00 AM,0.915,26.225,kWh
12/26/2024,6:00 AM,0.81,26.225,kWh
12/26/2024,7:00 AM,1.07,26.225,kWh
12/26/2024,8:00 AM,1.08,26.225,kWh
12/26/2024,9:00 AM,0.956,26.225,kWh
12/26/2024,10:00 AM,1.04,26.225,kWh
12/26/2024,11:00 AM,1.044,26.225,kWh
12/26/2024,12:00 PM,0.915,26.225,kWh
12/26/2024,1:00 PM,0.834,26.225,kWh
12/26/2024,2:00 PM,0.988,26.225,kWh
12/26/2024,3:00 PM,1.014,26.225,kWh
12/26/2024,4:00 PM,2.666,26.225,kWh
12/26/2024,5:00 PM,2.265,26.225,kWh
12/26/2024,6:00 PM,1.231,26.225,kWh
12/26/2024,7:00 PM,1.058,26.225,kWh
12/26/2024,8:00 PM,0.948,26.225,kWh
12/26/2024,9:00 PM,1.011,26.225,kWh
12/26/2024,10:00 PM,0.856,26.225,kWh
12/26/2024,11:00 PM,0.883,26.225,kWh
12/27/2024,12:00 AM,0.899,31.332,kWh
12/27/2024,1:00 AM,0.83,31.332,kWh
12/27/2024,2:00 AM,0.832,31.332,kWh
12/27/2024,3:00 AM,0.893,31.332,kWh
12/27/2024,4:00 AM,0.863,31.332,kWh
12/27/2024,5:00 AM,0.828,31.332,kWh
12/27/2024,6:00 AM,0.811,31.332,kWh
12/27/2024,7:00 AM,1.061,31.332,kWh
12/27/2024,8:00 AM,1.016,31.332,kWh
12/27/2024,9:00 AM,3.026,31.332,kWh
12/27/2024,10:00 AM,0.898,31.332,kWh
12/27/2024,11:00 AM,1.111,31.332,kWh
12/27/2024,12:00 PM,0.912,31.332,kWh
12/27/2024,1:00 PM,0.863,31.332,kWh
12/27/2024,2:00 PM,2.236,31.332,kWh
12/27/2024,3:00 PM,1.846,31.332,kWh
12/27/2024,4:00 PM,2.749,31.332,kWh
12/27/2024,5:00 PM,3.136,31.332,kWh
12/27/2024,6:00 PM,2.113,31.332,kWh
12/27/2024,7:00 PM,1.286,31.332,kWh
12/27/2024,8:00 PM,0.896,31.332,kWh
12/27/2024,9:00 PM,0.642,31.332,kWh
12/27/2024,10:00 PM,0.798,31.332,kWh
12/27/2024,11:00 PM,0.787,31.332,kWh
12/28/2024,12:00 AM,0.777,18.454,kWh
12/28/2024,1:00 AM,0.727,18.454,kWh
12/28/2024,2:00 AM,0.638,18.454,kWh
12/28/2024,3:00 AM,0.721,18.454,kWh
12/28/2024,4:00 AM,0.712,18.454,kWh
12/28/2024,5:00 AM,0.57,18.454,kWh
12/28/2024,6:00 AM,0.683,18.454,kWh
12/28/2024,7:00 AM,0.6,18.454,kWh
12/28/2024,8:00 AM,0.85,18.454,kWh
12/28/2024,9:00 AM,0.629,18.454,kWh
12/28/2024,10:00 AM,0.717,18.454,kWh
12/28/2024,11:00 AM,0.613,18.454,kWh
12/28/2024,12:00 PM,0.818,18.454,kWh
12/28/2024,1:00 PM,0.561,18.454,kWh
12/28/2024,2:00 PM,0.628,18.454,kWh
12/28/2024,3:00 PM,0.737,18.454,kWh
12/28/2024,4:00 PM,0.64,18.454,kWh
12/28/2024,5:00 PM,1.419,18.454,kWh
12/28/2024,6:00 PM,1.565,18.454,kWh
12/28/2024,7:00 PM,0.755,18.454,kWh
12/28/2024,8:00 PM,0.839,18.454,kWh
12/28/2024,9:00 PM,0.753,18.454,kWh
12/28/2024,10:00 PM,0.683,18.454,kWh
12/28/2024,11:00 PM,0.819,18.454,kWh
12/29/2024,12:00 AM,0.826,22.029,kWh
12/29/2024,1:00 AM,0.819,22.029,kWh
12/29/2024,2:00 AM,0.782,22.029,kWh
12/29/2024,3:00 AM,0.914,22.029,kWh
12/29/2024,4:00 AM,0.779,22.029,kWh
12/29/2024,5:00 AM,0.751,22.029,kWh
12/29/2024,6:00 AM,0.682,22.029,kWh
12/29/2024,7:00 AM,0.767,22.029,kWh
12/29/2024,8:00 AM,0.789,22.029,kWh
12/29/2024,9:00 AM,1.072,22.029,kWh
12/29/2024,10:00 AM,0.891,22.029,kWh
12/29/2024,11:00 AM,0.829,22.029,kWh
12/29/2024,12:00 PM,0.814,22.029,kWh
12/29/2024,1:00 PM,0.761,22.029,kWh
12/29/2024,2:00 PM,0.789,22.029,kWh
12/29/2024,3:00 PM,0.765,22.029,kWh
12/29/2024,4:00 PM,0.854,22.029,kWh
12/29/2024,5:00 PM,1.753,22.029,kWh
12/29/2024,6:00 PM,2.175,22.029,kWh
12/29/2024,7:00 PM,0.87,22.029,kWh
12/29/2024,8:00 PM,0.804,22.029,kWh
12/29/2024,9:00 PM,0.823,22.029,kWh
12/29/2024,10:00 PM,0.846,22.029,kWh
12/29/2024,11:00 PM,0.874,22.029,kWh
12/30/2024,12:00 AM,0.95,28.4,kWh
12/30/2024,1:00 AM,0.873,28.4,kWh
12/30/2024,2:00 AM,0.843,28.4,kWh
12/30/2024,3:00 AM,0.898,28.4,kWh
12/30/2024,4:00 AM,0.857,28.4,kWh
12/30/2024,5:00 AM,0.848,28.4,kWh
12/30/2024,6:00 AM,0.933,28.4,kWh
12/30/2024,7:00 AM,0.896,28.4,kWh
12/30/2024,8:00 AM,1.057,28.4,kWh
12/30/2024,9:00 AM,1.487,28.4,kWh
12/30/2024,10:00 AM,2.5,28.4,kWh
12/30/2024,11:00 AM,1.065,28.4,kWh
12/30/2024,12:00 PM,0.988,28.4,kWh
12/30/2024,1:00 PM,1.347,28.4,kWh
12/30/2024,2:00 PM,2.073,28.4,kWh
12/30/2024,3:00 PM,2.664,28.4,kWh
12/30/2024,4:00 PM,1.005,28.4,kWh
12/30/2024,5:00 PM,1.112,28.4,kWh
12/30/2024,6:00 PM,0.821,28.4,kWh
12/30/2024,7:00 PM,0.963,28.4,kWh
12/30/2024,8:00 PM,1.098,28.4,kWh
12/30/2024,9:00 PM,0.952,28.4,kWh
12/30/2024,10:00 PM,1.045,28.4,kWh
12/30/2024,11:00 PM,1.125,28.4,kWh
12/31/2024,12:00 AM,1.104,28.232,kWh
12/31/2024,1:00 AM,1.014,28.232,kWh
12/31/2024,2:00 AM,1.082,28.232,kWh
12/31/2024,3:00 AM,1.043,28.232,kWh
12/31/2024,4:00 AM,1.116,28.232,kWh
12/31/2024,5:00 AM,1.024,28.232,kWh
12/31/2024,6:00 AM,0.888,28.232,kWh
12/31/2024,7:00 AM,0.835,28.232,kWh
12/31/2024,8:00 AM,1.093,28.232,kWh
12/31/2024,9:00 AM,0.934,28.232,kWh
12/31/2024,10:00 AM,1.098,28.232,kWh
12/31/2024,11:00 AM,1.064,28.232,kWh
12/31/2024,12:00 PM,0.997,28.232,kWh
12/31/2024,1:00 PM,1.114,28.232,kWh
12/31/2024,2:00 PM,1.963,28.232,kWh
12/31/2024,3:00 PM,2.118,28.232,kWh
12/31/2024,4:00 PM,1.095,28.232,kWh
